perfume_id,url,comment
819827,https://www.nosetime.com/819827-,{{mydiscuss.content}}
819827,https://www.nosetime.com/819827-,一般，比较线性香，但是整篇充斥着柠檬带来的刺鼻化工又水的味道，隔远处闻先是一股甜腻水果糖质感，简直灾难。然后又是各种花和荔枝也惨杂其中。凑近闻感觉反而没那么甜，臭烘烘的麝香乌木，过一会才收敛一些组成一种又暖又甜又臭的味道。
819827,https://www.nosetime.com/819827-,麝香动物感很重，上皮都是臭的，然后穿插一段胡椒（厨房用的那种，并非粉红胡椒），麝香散开后成的墨水味与乳香结合，夹杂莓果玫瑰。-
819827,https://www.nosetime.com/819827-,用料真的很扎实是乳香的味道让人着迷洗了无数次手味道还在展台的大哥像不要钱一样的直接在空中疯狂喷香啊这很符合我对阿曼的刻板印象捏
819827,https://www.nosetime.com/819827-,在展会上皮了这支，前调有点平平无奇，逛了一圈发现有一个味道一直萦绕在身边，超级好闻，后来发现是这支！后调真的绝绝子，乳香麝香与自己的皮肤融合的超级好！买它！
819827,https://www.nosetime.com/819827-,大概两个月之前我入手了一瓶 Amouage 的 Gold Man，被其华丽灿烂的花粉与动物调炸得我头晕目眩，满眼都是金色的星光。确实够震撼，确实是奢华无度的气味，确实是“金色”的感觉。两个月后有缘搞到了一瓶 Zafar，一时间让我有些错愕与恍惚。第一泵喷到腕间，粉质的花香混合着香精水果糖的气味冲进鼻腔，流行与俗气冲突的气味，一种强烈的拒绝感立刻涌上脑海：“怎么是甜的啊！？”我想深入品鉴这款作品的每一个细节，于是集中喷洒，并没有擦拭或揉搓。我看着它从一滩流动的液体变成一层厚厚的光亮油膜，紧接着又往织物上喷了几泵，试图把周遭这种气味的饱和度拉到最高，以便用鼻子去一层层拆解。这种白花与动物的组合、再用木质去铺设底层结构，简直和 Amouage 的 Gold 太过相似——只不过现在这款的气味没有那么粉尘皂感，反而更重要。起初我一度以为是自己的洗衣液“搞的鬼”，反复确认没喷香的织物区域都没有那股洗衣液味，才确认这就是香水本身。就在我以为自己买到了一款品质不错但重复感强的作品时，一股类似降龙涎酮的合成动物气味突然窜进鼻子。我查了气味表却并没找到对应成分。伴随这种动物调，还有肉桂、胡椒的辛香夹杂着大量粉尘感花香开始浮现。我这才意识到它与 Gold 的根本差异。这里的花香粉尘是湿润的，像是女孩子唇泥的质地。我能拆解出大量吲哚茉莉、一种油润的橙花，以及水润玲珑的铃兰，还有那带粉尘感的鸢尾花气息。它的留香时间极长，且演变非常缓慢。在我等它第一次变化的过程中，甚至生出些许困意，迷迷糊糊地睡进一片花海。醒来第一件事，就是去闻手腕——妙！这个木头真的太妙了。这种木质的气味里，有丝丝来自香草和顿加豆的甜软，香根草与广藿香的回甘成倍放大了檀香和乌木的气息。整个木质结构被包裹在一种圆润膨胀的琥珀之中，混合着乳香的树脂感与温暖的麝香。这种木香好闻得让我起了鸡皮疙瘩，真的绝妙。再去嗅衣服，纺织物上的气味仿佛被定格了一样。与手腕相比，没有任何一个香调脱离这支香的结构，因此变得更复杂，所有味道交织在一起，很难去用语言形容这样的气味，但它依旧宏伟而华丽。相比 Gold Man 那种金色炸裂的感官冲击，Zafar 更像是一种隐藏在繁复结构下的温柔与张力。它不再是耀眼的金箔，而是琥珀深处的光。一开始我以为遇到的是一款复制品，直到最后才意识到，它其实是另一种秩序下的极致表达。
819827,https://www.nosetime.com/819827-,玫瑰不是很明显不知道为什么占比这么靠前，乳香麝香为主，也有柑橘。乌木时间长了会更明显，不是很酸。动物感有一点点强，总体来说还可以吧，黑瓶子蛮美丽。
819827,https://www.nosetime.com/819827-,苹果？有一股类似糖果还是葡萄柚的水果味道，过后是非常洗衣粉的白花。很特别的麝香气味，并没有其它麝香那么直白小甜，属于是进阶一点的麝香，不出意外的猛料。在皮肤上很特别，上皮一点点感觉整个人都是这个味的…..谁偷偷往我沐浴露灌白猫。
934538,https://www.nosetime.com/934538-,{{mydiscuss.content}}
353377,https://www.nosetime.com/353377-,{{mydiscuss.content}}
353377,https://www.nosetime.com/353377-,小苍兰的前调，薰衣草的中调，橡木苔的后调，三调明显，没有突出的重点也没有缺点，很中规中矩，好穿。偏馥奇香吧。
781796,https://www.nosetime.com/781796-,{{mydiscuss.content}}
156242,https://www.nosetime.com/156242-,{{mydiscuss.content}}
535552,https://www.nosetime.com/535552-,{{mydiscuss.content}}
321048,https://www.nosetime.com/321048-,{{mydiscuss.content}}
925283,https://www.nosetime.com/925283-,{{mydiscuss.content}}
931690,https://www.nosetime.com/931690-,{{mydiscuss.content}}
931690,https://www.nosetime.com/931690-,非常特别的花香感，类似有点不是植物的范畴，真有人把这种味道穿身上吗...  因为不知道实际凤眼兰的味道不太好描述，总体不甜，好像一张柔肤纸巾承载花香，类似冷调色彩的风格，不太喜欢。
314613,https://www.nosetime.com/314613-,{{mydiscuss.content}}
314613,https://www.nosetime.com/314613-,我来为这支香水开荒，当初买它的时候是因为它颜值很高，又是已经停产的老香，所以这支香水非常小众，连香水时代这么全的香水app上能查到的评价都不多；这支香水完全是艺术品啊艺术品，香水里面漂浮着24K金箔，很奢华很土豪，但这支香水多半是只能放柜子里用来欣赏的，据说正常使用金箔会堵塞喷头，每次使用的时候都要把瓶口倒转，所以我基本上没用，试喷了一次，整个调调就是花香啊花香，比较明显的香味是玫瑰和茉莉，有一点点复古，当然少不了90年代老香的皂感，但是皂感很轻很轻，配料表很简单，这个香味却会让你有记忆点，绝对是一支好香！就瓶子的这种精致艺术感，它就值得被拥有！最后赞一下它的持久度，堪比中东香，穿在衣服上三天都还有味，秋冬挺适合的，但我估计不会再使用它了，就让它以后变成我遗产的一部份吧！
314613,https://www.nosetime.com/314613-,之前因为瓶子华美的容貌和男朋友分享过，没有想到他买来送我做投中第一篇期刊的礼物（实际上才刚出一审结果）。气味也很美，拯救了白花在我这里的印象。我已经要把晚香玉打死刑了，突然就无罪释放…一点都不晕，轻柔贵气，绝对配得上瓶子。太美了
314613,https://www.nosetime.com/314613-,晚香玉+琥珀，带甜的奶味，但是留香和扩散很离谱，我都没喷出来，就随便玩了一下，结果周围都是这个味道，另外瓶子真的很好看加分。
314613,https://www.nosetime.com/314613-,非常清新却有气场的玫瑰，我的第二瓶老香。尽管香料表里面只有简单的几种，但它的香味却富有变化，逐渐从清新走向纷繁馥郁的花香，高贵典雅。
314613,https://www.nosetime.com/314613-,晚香玉和玫瑰的花香组合，气味比较单一，有一丁点鸢尾根影子，也可能做的就是鸢尾根的粉感？瓶子很好看，但是气味，适合小白甜妹。
314613,https://www.nosetime.com/314613-,★★★★温柔的玫瑰小白花，脂粉气息里掺着洁净的皂感，是优雅的富家小姐，像是白珍珠小姐长大以后的样子，优雅且高贵
314613,https://www.nosetime.com/314613-,颜值与实力并存的一款老香，也是一只停产香。刚喷出来是被醛香包裹着的玫瑰，香气有点复古，但并不老气。慢慢过渡进中调，奶油感的茉莉与晚香玉开始散发出迷人的气息，温柔的皂感与脂粉使得这个香气女人味十足。后调琥珀的幽幽脂香与鸢尾根的绿意粉感把花香调和得更大气更耐品，让人感到一份放松后的舒适愉悦。这款香水的瓶子设计好看，虽然实物的底座总有股塑料感的廉价，但依然值得收一件。
314613,https://www.nosetime.com/314613-,以醛为主的老式白花香，我非常喜欢有皂感的香水。它不会甜腻，有一点点粉感，很有女人味的感觉。而且瓶子设计很有特点，也不舍得经常喷，因为已经停产了。
314613,https://www.nosetime.com/314613-,也是为颜值入的一款绝版香，所以颜值和工艺没的说，看图，两颗星给颜值。香型一闻就是阔太太的感觉。浓浓的醛香让它充满了高贵感，但好在不像别的老醛香那样加入很多的动物香和木香，它一点点动物香和木香都没有，所以它的香调中没有一点点的骚气和老气。成分里气味最重的就是琥珀，含量不高仅给整体的花香去除了稚嫩娇涩感。是的，整体的就是个馨郁复杂的花香合集，带着高调的脂粉感，没有一点暗域，有的只是金碧辉煌高歌猛进的强势。阔太本太。收藏或送人都很不错，毕竟是比华利山庄里的东西。而且，这个edt的留香不输edp，在毛衣上飘香6小时没问题，24小时后还能在衣服上闻到淡淡花香，是老香的水准，一颗星给留香。但是喜欢清新 淡雅 文艺 个性 中性范儿的就别指望它了。
797357,https://www.nosetime.com/797357-,{{mydiscuss.content}}
797357,https://www.nosetime.com/797357-,刚喷出来像是，把用加拿大红雪松做的桑拿房加热到40多度，然后滋啦浇浇一盆凉水以后蒸腾上来的味道。后调和TF乌木是一挂的但是更干燥一点。其实留香还行但扩香差，所以中后调表现有点贴肤，稍带一丝丝甜感。香调表很干净，前调肉豆蔻，中调朗姆加广藿，后调巴西玫瑰木加雪松。表现上一点都不冷，挺暖。确实是中后调开始抄袭直达天堂，但是这牌子抄能抄出个98分价格又便宜还挑啥。他们家是少数能把廉价做到只廉“价”而已的牌子，你品品。298/100ml 24.08.22 木质东方调
797357,https://www.nosetime.com/797357-,没有任何花果香，纯纯的木香，躺在香中睡，象棺木一样，暖暖的很安心！感觉这个牌子的香水扩香一般 ，但留香很好。
797357,https://www.nosetime.com/797357-,出了直达天堂，入了天堂之木，我其实平时很少直接用直达天堂，都是跟一些甜香叠喷，增加层次感，比如跟香草甜酒的组合非常绝美…因此，在我的个人用途里，作为配角的直达天堂是可以被“平替的”，天堂之木是100ml的香精，300的价格，真的不带一点犹豫。气味单独来看，酒香较贵替少了一丢丢，对追求酒感的同学可能还是贵替好。然而我愿意拿差价去酒吧直接买酒。
797357,https://www.nosetime.com/797357-,直接拔草，因为一个天堂木拔草一整个牌子，直接把人闻自闭，我本身是喜欢闻苦味的，这只直接苦到怀疑人生，完完全全就是发霉的柜子味儿，我以为我忍忍能有惊奇的后调结果他是个线性香，我以为是没静置好，放了几天又拿出来喷，依然霉柜子味儿。所以，刚买回来就出掉了🙉🙉🙉
797357,https://www.nosetime.com/797357-,此品牌 性价比之王 从香味构架 审美 瓶子 留香（在我衣服上过12h依然强劲）扩散 完全符合我的调性 浅试了两个味道就知道 完全可以盲入的一个品牌 不会有人觉得难闻
797357,https://www.nosetime.com/797357-,出场就是广藿木质，干燥苦涩。而后是清冷广藿药感香衬托雪松的木质感营造出喝下一口洋酒的苦涩和辛香。最后留在皮肤上有点墨恋那一挂，木香爱好者会大喜，但扩香就是比较内敛的状态。
797357,https://www.nosetime.com/797357-,确实是刨木花的味道，前调酒香，然后就是好闻的刨木花的味道，尾调是一丝粉味的木质精油的感觉，前面略显单薄，尾调极其好闻！留香很好，扩香一般，但我感觉扩香不强，正好悦己，不饶人。
797357,https://www.nosetime.com/797357-,和凯利安直达天堂确实很像，品质不差，细品会差点细节，和原版一样留香还是很差基本没有，我喷在衣服上30下都还是觉得淡
797357,https://www.nosetime.com/797357-,木头的味道浓郁但清透，没有乌木的臭感，但是质感还是差一点意思。出门被问熏了什么中草药？扩香留香没得话说。3.5分
797357,https://www.nosetime.com/797357-,香调表所见即所得。前调是肉豆蔻的主场，质感温暖；不一会就过渡到微微带甜的朗姆酒广藿木质。木质感全程都很强，是洁净又干爽的那种。总的来说气味结构相对简单，但元素之间非常平衡，且完成度很高，全程都没有垮。质感蛮不错，留香扩香也很棒。像是一块干净、温暖、甜美的木头，会让人联想到晚秋时节温暖的夕阳映照着树林。是一款不会绝对不会出错的秋冬香水。它算是直达天堂的平替，除了前调肉豆蔻比较明显之外，中调开始就和直达天堂的相似度就超过八成了，比直达天堂少了一些不易察觉的细节，但朗姆酒、广藿、木质这三种元素更加直给，这使得它更轻快、更明亮。100ml 装的价格是直达天堂 50ml 装的三分之一不到，性价比爆炸。
797357,https://www.nosetime.com/797357-,带着温暖质地的肉豆蔻，木质有一种粉末感，像是用电钻钻木头，飞溅漫天的木屑，干燥。没捕捉到特别明显的朗姆酒，看着三调表倒是能隐隐约约的想象出一丝，不知道是不是心理作用。逐渐的升起了一丝类似火堆被浇灭的气味。扩散的确偏差，一小时左右就需要贴皮。
797357,https://www.nosetime.com/797357-,很舒服很贴皮的豆蔻木质，前调有点脂质感的甜，往后就是几乎纯粹的豆蔻木质，价格不错，扩散有点过于拉胯了。
530245,https://www.nosetime.com/530245-,{{mydiscuss.content}}
375300,https://www.nosetime.com/375300-,{{mydiscuss.content}}
993658,https://www.nosetime.com/993658-,{{mydiscuss.content}}
941087,https://www.nosetime.com/941087-,{{mydiscuss.content}}
448245,https://www.nosetime.com/448245-,{{mydiscuss.content}}
374842,https://www.nosetime.com/374842-,{{mydiscuss.content}}
298054,https://www.nosetime.com/298054-,{{mydiscuss.content}}
298054,https://www.nosetime.com/298054-,"SNAKE OIL：确实是黄油曲奇+焦糖布丁的味道。单论甜度的话还要略高于近年来市场上流通较广的几款美式大甜香，甜味也确实是非常的…厚实，甚至结实。前调还有相当浓厚的加糖版香草冰淇淋气味，没有别的，只有香甜的甜品，也算是更为纯粹的美食调吧。在我看来，优于大多流通于市面的美食小甜香。没那么俗气，但是很接地气，里面有一丝发酵气息，一丝酒香，一丝很淡的皮革，貌似还有可以忽略不计的公丁香？很高明的搭配，为这款香提升了质感。但调香师还算是比较保守了，个人觉得，如除去一点婴儿爽身粉，加重皮革大料，加重腥气泥土气息，整体上会更有质感更点题更加个性鲜明（同样的调香技法可参考ROJA老款女娲）总之，蛇油系列可以算得上优秀且接地气的美食调。并且由于是油的原因，可操作性相对较强。额外用法还有适当混合在无味护手霜或者身体乳里，或其他以及各种，自己DIY，两全其美。最后来说一下对这个牌子的思考，曾经对它有很大期待，试了不到三十款之后，结果大都不尽人意，完全没有写香评的欲望。这个牌子的特点给个恰当的比喻就是，几乎每个城市都有开的那种，里面有独眼海盗，乐队T-shirt, 以及各种稀奇古怪朋克风饰品的杂货店。整体来说质量偏下，塑料感很重，文不对题，噱头这两个字，对于黑凤凰炼金社来说，是不过分的评价。陆续试了很多款，但这个牌子的香评，以后不再写了。"
298054,https://www.nosetime.com/298054-,我现在怀疑这个牌子就是打名字和异教牌号来吸引中二人士的，蛇油这个黑暗的名字我都拿出当年闻激情喷射的准备了，结果居然是一股甜甜的奶油椰蓉味，离谱题外话讲一句，不要听到异教就往什么血腥仪式献祭方向上瞎想，异教这个说法就只是中世纪某主流教派用来zz迫害其它宗教的工具，排斥并且妖魔化异教徒说白了就是那个时代的zzzq，你要捏串佛珠跑到中世纪街上溜两圈人家照样烧你，现代威卡等等神秘学派的兴起说白了放到那个时期全是异教简单地说，哈利波特基本一本书的异教徒，谁怕异教这个名头谁丢人留香挺久的，加一星
298054,https://www.nosetime.com/298054-,哈哈哈，丹麦蓝罐曲奇，你要说你不像，谁还敢说自己像？黄油椰蓉曲奇味，其实并不是臭，超级美食感，浓度特别高所以有点齁的问题。
298054,https://www.nosetime.com/298054-,香料椰子奶油，带着厚重的甜味和一点奇奇怪怪的混合香料。与其说是蛇油 不如说让我联想到了美国人的一些邪门饼干
298054,https://www.nosetime.com/298054-,感谢Bini的的投喂不可否认品牌译名 黑凤凰炼金屋 给了人太多的联想，尤其这瓶蛇油。哪怕我已经知道他是美食调，但是一上皮，还是有被他的甜给惊到，刚开始根本感觉不到细节，只有带着美食感的甜，不是那类女士花香香水糖精般的齁甜，是油润质感的甜腻（像某款过甜的甜品）。然后我才体会到香料的烟熏感以及香草荚的味道，这个阶段持续了蛮久。因为是油的质地，我只在皮肤上点了一点，它延展了一片，甜味有慢慢减弱，这个阶段对我来讲可以日用，香辛感不是很明显，但是始终有种烟雾升腾的烟熏感（我个人觉得好像有牛至），会让我联想到中东的某些熏香，杏仁酒我并没有感受到，但是在某些烟熏感和类似发酵的气味中，能找到些许酒的意象。2小时后我有点惊艳，这个阶段甜味已经淡了很多了，有种苦甜交织的药油质感，烟熏得像杯威士忌，很平衡。这只香水留扩中上，但是体感很浓郁，可能和我个人没那么搭，但作为美食调香水，不失为一只佳品。6.8/10
445477,https://www.nosetime.com/445477-,{{mydiscuss.content}}
951087,https://www.nosetime.com/951087-,{{mydiscuss.content}}
951087,https://www.nosetime.com/951087-,可爱，灵动，清新的柑橘玫瑰。说实话，我都没怎么感觉到玫瑰，感受到最多的是各色柑橘和橙花，而且橙花不止一种，应该共同包括橙花，柠檬花，柚子花。前调里，各种绿涩的橘子，柠檬，配上阳光明媚的芸香科植物花朵组合在一起的味道非常意大利，瞬间让我想起了种满香柠檬的蔚蓝海岸，意大利庄园。玫瑰主要是采取它的酸味部分，加强了整个“芸香科”气味，花香部分更有层次感与质感。最后，湿润的香根草打底，清新又自然。升级版本的4711，质感更强，留香更长，扩散也更好，价格也是米增里相对便宜的一款，还是金标。
951087,https://www.nosetime.com/951087-,1ml试香点涂手腕，气味是清淡挂的，并不刺鼻。看香调表和香评其实是有点期待的，可没想到居然是个人最怕的柠檬汽车香水味……虽然说它比汽车香水还是要友好很多的，至少不会让我觉得想吐，但这个味道让我涌起了晕车晕到死去活来的不愉快的记忆，很抱歉爱不起来……忍着晕的危险认真细闻分辨，感觉是柑橘（日化柠檬）+水生，怕了怕了……
951087,https://www.nosetime.com/951087-,加强版的4711原始古龙，开场是非常新鲜刺激类似橙花的柑橘，然后慢慢玫瑰的甜味显现了出来，比4711多了更多变化，留香扩散也更好，但是我为啥要花几倍的钱买个4711呢？
951087,https://www.nosetime.com/951087-,柑橘玫瑰，玫瑰分量不多，因此绝不抢戏。不错的用料，简洁的结构，果香四溢，清新怡人，加之少量皂感，炎炎夏日再适合不过。
951087,https://www.nosetime.com/951087-,根据官网叙述，这支小比安卡是为了AM的一个同名的孙辈调制的，它承载着对夏日花园和亲情的记忆，表达了AM对气味的一种理解和对小比安卡顺利成长的期望。甫一上皮，柑橘的汁水立刻飞溅出来，当新鲜的柑橘果香四散开来，白麝香细腻的奶脂感开始稍稍缓和气味的酸涩。香根草带着潮湿的、偏草本的木质香在气味里短暂停留。最后留下的，是星星点点宜人的白花和淡淡的皂香。
951087,https://www.nosetime.com/951087-,清新水润柠檬玫瑰，有点稍稍辣，是橙花的味道。稍微对我来说有点甜了，下雨天可能太过湿润，建议阳光明媚的天气。
951087,https://www.nosetime.com/951087-,前调比百合之影多了香柠檬，他们家的白花汤底真的很绝，很克制，不脂粉，前中调很喜欢，尾调浓烈的橙花我有些晕了
951087,https://www.nosetime.com/951087-,清透的橙花调香水，玫瑰感觉不出来，线性级别的橙花绿感橙花，这种橙花不皂、清透，同时带有枝叶感的绿色元素，像阿蒂仙的绿草青坪，但是做得更清透。
666889,https://www.nosetime.com/666889-,{{mydiscuss.content}}
385154,https://www.nosetime.com/385154-,{{mydiscuss.content}}
328286,https://www.nosetime.com/328286-,{{mydiscuss.content}}
328286,https://www.nosetime.com/328286-,有时候，觉得一瓶香水就够了，你可以喷一点点，有时候可以多喷一些，有时候你可以喷在内裤上，抹点在手腕上，或者喷在皮带之间。运动的时候，上班的时候，出去happy，出去吃饭或者见网友，约会之时。当然419的时候也可以。一瓶裸男，走，天，下。
328286,https://www.nosetime.com/328286-,看过BL小说吗，典型甜宠文里那种软软的，傻白甜的，但是又长得很倾国倾城的小受，晚上洗干净了脱干净了坐在床上，裸出奶油一般的肌肤，散发着香甜的，又带男性荷尔蒙的味道，睁着眼睛害羞看你，又骚又gay有诱惑，自己还一副无辜的样子，于是更是被撩的不要不要的，我一个女的感觉鼻血都要出来了，除了真爱以外第二支完全忘记了香调的香水（现在也感受不了，前调一出来就觉得被香艳画面冲击的不行了把持不住了赶紧跑，真是奇怪，明明我很重口的）但是绝对不敢穿出去
328286,https://www.nosetime.com/328286-,给大家说的是一款很”好吃“的香水，没错，就是让•保罗•高提耶的裸男，每年都会出限量版本，其实主要香调逃不出那两种，还是买原版的好。如果你有看过这款香水的广告，会觉得这肯定是一款相当MAN的香水，都是一群肌肉水手在用，但是现实是如此“残酷”，这款香相当之温柔，且听我细细道来！前调出来有种清凉感，薄荷香很明显，带着很重的粉感，夹杂着薰衣草香，具体要形容这种味道的话，我想说，如果你是80后，小时候妈妈用的粉饼你好奇拿来闻过没有，就是那种粉粉的香味，第一感觉给人很娘炮；其实香料表上那么多成分，一直到中调我都觉得粉粉的薄荷香一直都很明显，中调大概能闻到肉桂香，额，这些貌似都是入菜的哈；薄荷一直围绕着你进入后调，仍然是很明显很明显的粉感，只是多了香草味，很明显的香草味，香草味冰淇淋！没错，就是香草冰淇淋的感觉，还有些许木香弥漫，应该是雪松和檀木的作用。我身边一些女性都说这款香的后调好闻的不得了，会不会就是因为是香草冰激凌的味道的原因，貌似无人抗拒这个美味，而且后调的留香之持久明显程度几乎是我用过的香里最强的！整整7小时后还能很明显的闻到！ 此香曾被评选为GAY最爱的香水第一，倒是夸张了点，虽然广告上以及一些也喜欢这款香的人说这款香其实是相当男人的，但是我个人是不建议肌肉男使用，更觉得是个温柔的白皙文弱的懂的呵护女性的年轻男士。顺带提一句，国内专柜售价近两年上涨了，貌似75ML的要500多了，我托人在国外买个套装（香水和沐浴露）才300多一点点，可见国内专柜之坑爹。一年四季常备的香水，很温柔很好吃！！！用了后心情会有些许好转的！！！
328286,https://www.nosetime.com/328286-,主打性感风格的香水，舆论界一度将其评为Gay的专用香水。当然，这款香水并不是只有Gay能用，这样描述也是凸显了他的性感程度。开头的薄荷颇为青绿，让整体一下子轻盈了起来，宣誓着他并不是无聊发闷的男人。肉桂、顿加豆和香草的组合，充满了肉欲的诱惑，像是皮肤间散发的天然荷尔蒙，能激发起人本能的反应。后调里的雪松和檀香木，像是将这份原始的气息加以粉饰了一般，又让他有了温柔与绅士的一面。像是一个刚出浴的男子，眼神温柔，干净的皮肤配上淡淡的木质芬芳，语言举止在调情与矜持间张弛有度，这种诱惑对女人是最有杀伤力的。
328286,https://www.nosetime.com/328286-,"大名鼎鼎的Le Male，flanker层出不穷，全球认证的标准GAY香。一部德国电影里的情节是，男主角的爸爸在儿子的衣柜里找到了这支Le Male，就发现了儿子是GAY的秘密，可见这一支在这个群体中的影响有多深。
这支馥奇的结构相当复杂。前调就可以闻到甜甜的辛香，似乎是豆蔻混合着草本植物的味道，加上清爽的薄荷和浓烈的薰衣草，来势汹汹，热情奔放。辛香料散去后，微妙的香草就慢慢浮现，最后香草味和各种花香味、脂粉味混合在一起，性感指数爆表，总想往手腕上凑去闻一闻。香草在这支香中显得格外男性化，大概是混合了辛香料的原因。
Le Male是一种“浮躁的性感”，调香师用繁复的香料堆砌出一种迷幻感，令人产生与酒精、夜色、欲望相关的联想。纵然没有深度又如何？在我心中它是最棒的夜店香，没有之一。"
328286,https://www.nosetime.com/328286-,薄荷的清新，香草的甜味，非常简洁的香调，薰衣草的浓度恰到好处，并不喧宾夺主，反而增添了一分性感，肉桂檀香有一点点粉，但无关紧要。le male是我一个夏日午后的梦，在梦境里面飞到半空中，萦绕身旁的味道，充满了仙气，醒来顿觉脱胎换骨。裸男性感吗?当然性感。但性感不等同于骚，我反而觉得裸男离骚还很有距离，如果是想表达这个主题，有的是比裸男更适合的香水。我极其不赞同这是款gay香，裸男的性感在于他看似散漫实则精致的精髓，这个人如果追求品质的生活，是直男又有何不可。我们说最最撩人的人不自知，裸男就是这样，举手投足之间，顾盼神飞，你也就不自觉地被他俘获了。JPG的伟大之处就在于他用最廉价的香料配置出了最合适的味道，于是le male成了万中选一的经典之作，而山寨瓶子的远远多于味道的，也不知道算不算裸男の另类之成功。
328286,https://www.nosetime.com/328286-,基本上就是我的本命香了。是那种大瓶里还剩一半就急吼吼想囤货的喜欢。像男朋友性感又温暖的怀抱！可能我是gay？但我是妹子啊？……总之无限回购啦。
328286,https://www.nosetime.com/328286-,不同于女人们的浓妆艳抹，这是大概男人的脂粉味，既不娘炮也不阳刚，香草、艾蒿、薄荷让人想一次将它尝个够却总不够。直到最后的香草残留，好像被过去的自己拥抱，让我觉得每次喷上它就是为了这一刻。留香扩散都挺优秀。以前常用这瓶的时候总能收到周围女性朋友的好评。
328286,https://www.nosetime.com/328286-,香水小样测评 高缇耶裸男 果然是没有起错的名字 挺烂俗的香草薰衣草 汤底简直烧的发邪 都不是渣男的那种烧 是老婆抓奸 男小三在床上说 老公你说句话啊的那种烧 不是说香水难闻 但穿这种香让别人闻见了会觉得很羞耻
